firm_id,sector,region,age,employees,revenue,assets,leverage,current_ratio,interest_coverage,export_share,previous_default,default_next_year
14634,finance,East,25,218,100.338,155.124,0.314,2.756,2.654,0.0,0,0
14635,services,West,23,54,17.776,41.784,0.273,4.309,4.571,0.0,0,0
14636,other,East,28,19,8.409,22.864,0.288,2.603,7.674,0.356,0,0
14637,other,Central,2,58,14.941,31.663,0.296,0.573,0.505,0.508,0,0
14638,retail,Central,69,92,33.438,56.283,0.03,1.332,2.495,0.316,0,0
14639,finance,Central,68,39,16.193,21.505,0.649,1.459,1.647,0.358,0,1
14640,retail,East,40,100,70.242,244.056,0.423,0.942,0.279,0.0,0,0
14641,retail,Central,60,118,36.809,78.031,0.354,2.485,21.589,0.0,0,0
14642,retail,East,56,137,75.376,113.166,0.186,1.529,5.415,0.178,0,0
14643,retail,North,97,18,8.323,17.313,0.255,2.194,0.459,0.0,0,0
14644,transport,Central,85,201,7.638,23.062,0.201,3.86,0.104,0.197,0,0
14645,transport,South,18,209,116.246,343.184,0.082,1.625,2.314,0.583,0,0
14646,manufacturing,East,48,168,46.544,83.772,0.231,3.138,14.459,0.505,0,0
14647,finance,North,13,56,19.367,35.677,0.239,1.923,3.069,0.0,0,0
14648,other,Central,54,83,17.252,54.565,0.326,1.701,0.475,0.0,0,0
14649,manufacturing,Central,26,130,16.188,23.597,0.286,0.219,0.712,0.571,0,0
14650,retail,North,43,109,7.869,23.994,0.221,2.481,1.278,0.0,0,0
14651,manufacturing,East,67,236,32.512,105.69,0.27,0.82,0.998,0.138,0,0
14652,transport,Central,69,148,17.853,50.93,0.126,0.288,1.871,0.456,0,0
14653,manufacturing,East,65,479,110.585,218.589,0.232,1.461,0.933,0.0,0,1
14654,finance,North,59,39,18.866,58.455,0.201,1.784,1.324,0.0,0,0
14655,services,East,48,98,11.189,23.21,0.292,0.511,2.721,0.0,0,0
14656,construction,West,89,142,8.474,23.909,0.081,1.552,3.688,0.337,0,0
14657,services,Central,94,57,11.779,24.571,0.535,0.903,1.46,0.0,0,0
14658,retail,South,99,402,291.734,932.983,0.295,1.916,2.664,0.0,0,0
14659,transport,West,81,150,95.431,280.249,0.401,1.858,5.852,0.732,0,0
14660,services,Central,8,168,78.07,261.899,0.513,0.284,0.559,0.542,0,0
14661,manufacturing,Central,86,183,77.177,163.544,0.168,2.711,1.491,0.661,0,0
14662,services,North,42,201,38.435,54.799,0.225,1.329,1.523,0.0,0,0
14663,other,East,96,74,18.817,38.176,0.012,1.457,0.428,0.0,0,0
14664,finance,Central,89,21,8.502,20.78,0.42,2.035,4.32,0.114,0,0
14665,transport,Central,62,79,11.903,32.567,0.287,1.065,5.929,0.159,1,0
14666,manufacturing,West,1,365,165.24,337.887,0.349,0.796,1.615,0.0,0,0
14667,retail,Central,28,174,52.419,124.653,0.482,3.12,0.984,0.0,0,0
14668,transport,West,64,199,23.038,64.427,0.585,1.112,1.88,0.526,0,0
14669,other,East,25,141,43.447,90.102,0.224,0.83,1.863,0.0,0,1
14670,services,North,72,183,203.867,266.418,0.109,2.756,0.08,0.0,0,0
14671,transport,Central,33,174,67.434,150.531,0.132,3.68,81.95,0.0,0,0
14672,manufacturing,West,73,579,392.418,1372.483,0.024,0.712,2.47,0.122,0,0
14673,manufacturing,North,43,80,17.794,24.993,0.213,0.733,0.812,0.0,0,0
14674,services,East,33,99,14.009,24.72,0.588,0.967,21.367,0.737,0,0
14675,finance,East,27,33,15.893,29.666,0.102,1.761,0.611,0.0,1,0
14676,services,East,69,52,15.751,45.591,0.417,2.217,0.41,0.0,0,0
14677,services,West,24,117,11.551,37.651,0.148,5.004,5.207,0.0,0,0
14678,manufacturing,Central,58,115,5.768,8.9,0.293,0.64,7.292,0.52,0,0
14679,manufacturing,East,11,237,77.836,99.028,0.199,3.468,0.365,0.597,0,0
14680,construction,East,42,48,31.575,56.451,0.497,1.355,8.183,0.0,0,0
14681,finance,West,59,32,3.161,6.807,0.572,1.067,0.041,0.0,0,0
14682,services,East,46,100,31.792,45.485,0.222,1.699,2.395,0.38,0,0
14683,manufacturing,Central,92,161,24.497,57.616,0.424,4.325,0.68,0.233,0,0
14684,retail,East,82,67,40.399,131.326,0.277,2.055,1.42,0.0,0,0
14685,manufacturing,North,81,112,19.165,30.186,0.061,2.039,2.077,0.413,0,0
14686,retail,West,56,171,103.705,362.682,0.219,0.137,1.518,0.0,0,0
14687,manufacturing,Central,69,127,40.247,82.011,0.063,1.695,3.6,0.556,0,0
14688,finance,East,69,66,45.757,68.951,0.274,2.158,4.553,0.0,0,0
14689,manufacturing,West,13,391,258.168,621.153,0.283,1.825,1.504,0.0,0,0
14690,manufacturing,East,10,385,146.92,196.363,0.152,2.982,2.485,0.0,0,0
14691,manufacturing,North,95,690,366.535,508.429,0.329,1.016,1.037,0.0,0,0
14692,services,South,43,86,40.168,97.177,0.563,2.232,2.173,0.492,0,0
14693,other,East,58,17,1.905,4.87,0.159,2.624,17.551,0.0,0,0
14694,retail,West,66,152,78.503,96.822,0.392,2.192,4.508,0.0,0,0
14695,services,West,19,72,15.033,29.709,0.334,1.304,30.375,0.446,0,0
14696,retail,Central,65,52,7.824,14.47,0.236,2.145,0.326,0.0,0,0
14697,manufacturing,East,71,187,62.529,79.054,0.211,1.798,1.469,0.402,0,0
14698,retail,North,13,69,10.325,26.607,0.589,2.443,0.68,0.0,0,0
14699,services,West,45,367,182.041,599.474,0.313,1.592,1.371,0.0,0,0
14700,services,Central,72,56,20.981,39.443,0.463,1.955,0.238,0.0,0,0
14701,manufacturing,East,26,161,68.168,96.271,0.132,1.464,14.753,0.0,0,0
14702,transport,West,31,55,32.178,92.883,0.529,1.206,13.141,0.403,0,0
14703,manufacturing,East,36,201,10.395,28.498,0.303,0.353,0.915,0.0,0,0
14704,manufacturing,Central,93,222,15.0,45.693,0.18,2.679,2.105,0.114,0,0
14705,retail,Central,98,123,67.46,117.241,0.26,3.179,8.463,0.0,0,0
14706,manufacturing,West,42,239,66.447,156.757,0.293,1.033,0.49,0.396,1,0
14707,manufacturing,Central,97,149,9.204,15.989,0.39,2.002,6.072,0.262,0,0
14708,retail,Central,55,45,18.039,47.926,0.167,2.986,1.139,0.0,0,0
14709,services,West,80,176,27.826,93.497,0.278,2.419,0.573,0.0,0,0
14710,other,East,46,58,3.999,9.294,0.097,1.318,6.091,0.255,0,0
14711,transport,Central,59,166,85.223,255.993,0.238,1.755,11.086,0.0,0,0
14712,retail,East,21,100,32.148,41.154,0.315,0.698,1.194,0.0,0,1
14713,services,Central,32,206,71.352,161.438,0.371,3.748,1.054,0.0,0,0
14714,manufacturing,West,24,262,31.034,79.291,0.099,1.401,3.465,0.589,0,0
14715,services,North,56,258,117.93,240.119,0.638,0.712,9.348,0.0,0,0
14716,other,East,77,52,16.443,25.363,0.093,6.573,2.563,0.0,0,0
14717,transport,Central,74,157,14.04,26.879,0.281,0.59,0.115,0.0,0,0
14718,transport,East,40,110,27.342,82.84,0.237,0.495,1.114,0.0,0,0
14719,retail,West,79,287,28.309,40.459,0.386,0.1,1.288,0.0,0,0
14720,manufacturing,West,1,161,71.547,236.595,0.372,1.583,2.699,0.0,0,0
14721,manufacturing,Central,34,469,184.184,638.693,0.62,2.75,0.741,0.145,0,1
14722,services,North,97,397,224.401,722.733,0.318,3.826,2.106,0.361,0,0
14723,manufacturing,Central,19,193,69.008,102.137,0.371,0.349,2.59,0.554,0,0
14724,other,Central,90,40,7.872,18.028,0.696,0.35,2.422,0.557,0,0
14725,services,East,46,107,183.199,403.591,0.232,1.384,3.874,0.0,0,1
14726,manufacturing,West,81,620,49.357,82.744,0.376,1.536,1.729,0.678,0,0
14727,retail,South,3,82,17.312,21.254,0.368,0.1,0.741,0.0,0,0
14728,transport,West,9,113,188.942,333.796,0.479,3.725,0.635,0.0,0,0
14729,transport,West,34,292,61.939,182.134,0.536,2.163,2.736,0.825,0,0
14730,finance,Central,53,148,50.507,82.284,0.24,1.596,0.338,0.0,0,0
14731,services,Central,92,92,28.041,88.896,0.407,0.983,10.67,0.0,0,0
14732,manufacturing,West,95,99,19.595,34.675,0.43,1.571,0.074,0.436,1,0
14733,other,North,97,27,7.369,24.779,0.508,1.547,2.424,0.0,0,0
14734,manufacturing,East,43,184,21.916,46.218,0.2,2.448,2.674,0.459,0,0
14735,retail,East,85,30,11.523,29.059,0.474,0.513,20.85,0.0,0,0
14736,retail,Central,21,83,6.909,9.9,0.339,1.215,0.949,0.0,0,0
14737,manufacturing,East,49,174,19.909,26.034,0.288,1.189,1.95,0.0,0,0
14738,manufacturing,Central,81,486,218.463,414.799,0.061,3.008,2.324,0.151,0,0
14739,transport,Central,62,152,42.97,109.266,0.342,3.453,0.946,0.0,1,0
14740,transport,Central,9,126,30.823,50.31,0.514,3.474,4.787,0.0,0,0
14741,manufacturing,Central,71,148,25.561,50.847,0.292,0.893,1.448,0.355,0,0
14742,construction,Central,10,180,10.111,17.506,0.653,3.429,0.621,0.0,0,0
14743,construction,Central,87,109,56.741,130.133,0.376,1.942,3.195,0.0,0,0
14744,services,Central,32,193,27.09,64.532,0.351,2.94,0.845,0.377,0,0
14745,construction,Central,85,100,37.046,48.655,0.368,5.426,0.387,0.0,0,0
14746,transport,East,85,128,9.97,30.81,0.157,2.992,0.688,0.229,0,0
14747,transport,Central,7,135,84.812,169.258,0.382,1.149,0.469,0.0,0,1
14748,transport,Central,13,67,49.936,112.835,0.213,1.398,0.84,0.225,1,0
14749,finance,West,76,117,26.875,82.149,0.351,5.015,2.739,0.0,0,0
14750,manufacturing,North,76,135,64.495,217.114,0.443,1.867,1.138,0.0,0,0
14751,other,South,90,57,25.738,48.991,0.443,0.539,1.64,0.0,0,0
14752,retail,West,5,56,6.904,10.385,0.537,2.428,2.088,0.0,0,0
14753,finance,East,2,37,9.174,15.966,0.197,0.632,4.758,0.51,0,0
14754,finance,West,74,137,93.02,271.137,0.418,4.022,5.23,0.149,0,0
14755,retail,South,42,226,45.773,112.029,0.391,3.439,10.179,0.912,0,0
14756,manufacturing,North,67,104,7.838,24.048,0.082,2.459,0.774,0.366,0,0
14757,services,West,22,63,11.215,26.669,0.622,0.78,8.272,0.0,1,0
14758,services,West,86,225,125.826,296.843,0.181,1.833,3.827,0.0,0,0
14759,manufacturing,West,37,288,178.987,594.037,0.375,1.066,2.671,0.0,0,0
14760,services,Central,78,79,13.582,36.059,0.029,1.992,2.624,0.0,0,0
14761,transport,East,100,231,26.459,67.61,0.402,2.248,2.245,0.0,0,0
14762,manufacturing,Central,22,137,49.953,99.604,0.604,0.737,4.696,0.428,0,1
14763,other,West,52,151,38.598,56.779,0.231,1.736,1.021,0.0,0,0
14764,manufacturing,East,60,183,78.339,106.549,0.185,0.859,0.09,0.0,0,0
14765,retail,East,22,112,38.551,113.627,0.425,4.595,2.017,0.31,0,0
14766,manufacturing,West,9,97,26.689,53.854,0.176,0.822,18.279,0.37,0,0
14767,retail,Central,37,207,32.075,89.526,0.13,1.27,1.444,0.0,0,0
14768,services,East,37,128,24.093,38.77,0.117,1.213,0.399,0.0,0,0
14769,retail,West,15,121,23.325,59.368,0.458,1.865,0.883,0.0,0,0
14770,retail,Central,45,82,20.582,43.859,0.599,0.726,7.842,0.328,0,0
14771,services,North,75,241,97.246,118.494,0.457,1.195,1.305,0.0,0,0
14772,construction,West,94,181,126.68,215.723,0.417,1.52,5.75,0.0,0,0
14773,retail,East,96,105,11.181,19.949,0.062,3.07,3.553,0.454,0,0
14774,retail,Central,73,104,44.67,155.865,0.289,0.855,0.301,0.0,0,0
14775,manufacturing,Central,5,173,20.466,41.548,0.322,3.964,3.439,0.0,1,0
14776,retail,Central,33,100,14.682,27.711,0.251,1.478,5.21,0.0,0,0
14777,retail,North,98,65,6.279,15.605,0.274,5.652,4.309,0.0,0,0
14778,manufacturing,North,55,625,24.62,70.091,0.296,1.164,4.017,0.0,0,0
14779,retail,Central,23,17,7.074,20.282,0.211,2.356,2.669,0.0,0,0
14780,services,Central,3,449,53.355,113.745,0.084,0.701,19.263,0.0,0,0
14781,construction,Central,75,41,20.399,47.193,0.5,4.585,1.427,0.635,0,0
14782,transport,Central,10,143,17.363,55.773,0.232,0.148,10.229,0.0,0,0
14783,retail,West,85,59,29.13,78.451,0.609,1.969,0.755,0.0,0,1
14784,retail,East,72,274,77.094,263.805,0.221,5.259,0.074,0.632,0,0
14785,services,West,77,135,61.701,128.227,0.195,1.47,1.428,0.151,1,1
14786,manufacturing,East,98,183,144.363,201.93,0.347,2.784,1.194,0.0,0,0
14787,transport,Central,92,172,24.848,48.297,0.121,1.212,15.425,0.0,0,0
14788,retail,West,86,78,20.37,64.355,0.31,0.812,3.338,0.0,0,0
14789,manufacturing,Central,5,254,41.634,109.831,0.24,1.355,0.445,0.0,0,0
14790,finance,South,70,29,6.29,9.579,0.092,3.436,8.884,0.0,0,0
14791,services,South,62,135,21.349,74.528,0.146,3.337,1.513,0.0,0,0
14792,services,Central,10,92,13.672,27.134,0.674,1.105,0.521,0.111,0,0
14793,services,North,78,181,26.613,31.952,0.229,1.018,0.953,0.0,0,0
14794,manufacturing,East,80,158,36.069,100.757,0.099,3.009,0.691,0.231,0,0
14795,services,North,49,63,7.491,16.512,0.113,0.356,2.661,0.0,0,0
14796,services,East,11,391,43.889,141.622,0.395,2.626,0.478,0.685,0,0
14797,retail,Central,4,85,10.405,30.444,0.551,1.562,34.399,0.0,0,0
14798,retail,West,45,31,6.958,21.922,0.531,2.213,0.298,0.0,0,0
14799,retail,South,77,50,8.938,22.37,0.055,2.36,0.879,0.0,1,0
14800,retail,West,20,44,33.569,50.078,0.105,1.95,3.045,0.0,0,0
14801,other,Central,54,45,9.179,21.149,0.082,8.084,0.902,0.0,1,0
14802,retail,East,68,107,13.677,30.221,0.462,1.77,1.395,0.0,0,0
14803,manufacturing,Central,49,322,151.067,393.979,0.702,2.002,0.77,0.0,0,0
14804,retail,North,78,215,79.203,100.149,0.531,1.812,1.042,0.0,0,0
14805,services,Central,97,108,43.232,53.695,0.196,1.9,7.855,0.0,0,0
14806,retail,East,76,52,19.126,27.851,0.24,1.178,1.341,0.0,0,0
14807,services,West,84,73,13.655,25.806,0.14,0.798,1.22,0.0,0,0
14808,finance,East,13,53,8.902,13.888,0.434,2.536,0.933,0.0,0,0
14809,manufacturing,North,53,115,76.819,171.958,0.203,1.736,3.001,0.523,1,0
14810,services,Central,60,150,33.164,96.611,0.287,0.948,2.731,0.0,0,0
14811,retail,South,74,87,9.942,33.905,0.129,5.075,6.316,0.0,0,0
14812,manufacturing,Central,86,159,50.248,78.189,0.306,1.485,4.669,0.0,0,0
14813,manufacturing,East,89,117,10.856,25.817,0.386,2.721,0.657,0.0,0,1
14814,services,Central,54,132,33.596,68.643,0.439,3.632,0.645,0.0,0,0
14815,manufacturing,North,22,218,94.456,264.433,0.055,0.487,2.725,0.338,0,0
14816,construction,East,88,360,245.963,504.372,0.18,3.182,4.251,0.0,0,0
14817,manufacturing,North,95,137,57.722,177.549,0.187,2.487,1.981,0.0,0,0
14818,manufacturing,North,57,989,72.046,243.245,0.194,0.528,0.832,0.0,0,0
14819,manufacturing,North,65,433,92.458,318.317,0.125,1.914,4.729,0.0,1,0
14820,manufacturing,East,78,90,24.363,43.095,0.463,1.177,0.989,0.0,0,0
14821,manufacturing,West,98,128,6.863,19.939,0.166,4.378,4.725,0.368,0,0
14822,manufacturing,East,97,460,139.428,440.357,0.357,0.536,2.892,0.395,0,0
14823,retail,East,44,50,12.431,21.776,0.216,1.524,7.18,0.0,0,0
14824,services,Central,10,149,102.508,206.705,0.529,3.791,7.529,0.401,0,0
14825,construction,East,70,199,41.11,143.62,0.8,1.616,2.719,0.0,0,0
14826,services,East,38,169,25.666,53.134,0.207,1.847,4.673,0.0,0,0
14827,retail,North,27,60,6.297,9.457,0.135,1.113,4.394,0.0,0,0
14828,manufacturing,Central,28,211,139.452,298.036,0.211,0.768,5.975,0.149,1,0
14829,transport,East,21,151,35.423,79.997,0.446,2.055,1.354,0.491,0,0
14830,retail,Central,19,85,32.102,61.213,0.631,2.263,2.798,0.0,0,0
14831,construction,West,44,189,16.871,51.119,0.146,0.783,7.718,0.0,0,0
14832,manufacturing,East,79,368,227.374,758.68,0.205,1.017,1.164,0.456,0,0
14833,transport,West,82,72,19.636,64.699,0.362,3.835,0.629,0.0,0,0
14834,services,North,64,66,8.607,22.467,0.259,4.728,6.164,0.0,0,0
14835,services,East,21,65,7.236,24.154,0.29,0.591,2.68,0.103,0,0
14836,manufacturing,North,91,259,32.609,97.306,0.226,3.53,0.529,0.026,0,0
14837,transport,North,34,79,10.535,34.173,0.165,2.507,0.498,0.0,1,0
14838,retail,Central,79,53,12.423,18.004,0.121,2.962,0.488,0.941,0,0
14839,manufacturing,North,73,117,75.579,136.365,0.136,0.627,0.895,0.109,0,0
14840,manufacturing,West,18,265,11.266,20.069,0.043,4.251,5.532,0.364,0,0
14841,manufacturing,Central,26,302,97.732,251.994,0.589,5.607,3.214,0.0,0,0
14842,manufacturing,Central,34,302,88.909,153.858,0.137,1.631,1.708,0.0,0,0
14843,finance,West,37,51,14.442,49.431,0.492,1.484,0.561,0.0,0,0
14844,transport,West,41,237,14.881,50.878,0.228,0.423,10.237,0.0,0,0
14845,services,West,67,166,56.421,78.204,0.271,0.628,1.168,0.0,0,0
14846,services,Central,1,137,25.91,64.159,0.442,0.688,6.179,0.0,0,0
14847,manufacturing,East,73,697,125.636,161.041,0.296,1.917,1.836,0.452,0,0
14848,transport,Central,43,247,81.788,108.247,0.31,2.02,3.457,0.0,0,0
14849,finance,North,27,55,13.814,27.005,0.656,3.376,1.191,0.0,0,0
14850,finance,Central,65,38,1.849,4.243,0.207,4.69,3.629,0.0,0,0
14851,services,West,46,40,9.92,29.341,0.186,0.677,9.599,0.0,0,0
14852,construction,North,93,144,36.834,115.466,0.231,6.756,16.949,0.0,0,0
14853,retail,Central,34,79,55.58,165.43,0.221,2.357,1.893,0.0,0,0
14854,services,East,78,73,18.272,52.35,0.159,1.645,1.301,0.733,0,0
14855,services,South,67,215,72.94,149.831,0.16,6.258,1.743,0.0,0,0
14856,retail,Central,38,99,81.943,215.287,0.345,1.472,2.539,0.656,0,0
14857,manufacturing,Central,97,527,431.189,795.066,0.443,3.125,4.254,0.0,0,0
14858,services,West,18,154,38.886,118.329,0.231,3.838,1.251,0.151,0,0
14859,transport,East,25,168,36.806,108.058,0.39,2.471,1.39,0.133,0,0
14860,manufacturing,North,1,751,144.353,299.055,0.236,1.515,0.502,0.395,0,0
14861,services,Central,57,68,44.508,74.85,0.151,1.977,6.321,0.178,0,0
14862,retail,North,8,75,86.176,148.837,0.36,0.953,16.015,0.313,0,1
14863,manufacturing,West,2,232,35.925,106.301,0.363,0.36,1.278,0.127,0,1
14864,other,East,75,31,15.975,26.786,0.456,4.744,4.564,0.021,0,0
14865,finance,West,21,32,5.89,8.989,0.259,0.644,1.471,0.0,0,0
14866,finance,East,39,41,8.572,27.309,0.6,0.867,5.568,0.0,0,0
14867,manufacturing,Central,85,105,21.477,43.971,0.336,4.645,3.662,0.0,0,0
14868,manufacturing,Central,18,494,22.649,47.186,0.281,1.423,3.344,0.33,0,0
14869,manufacturing,North,5,120,17.648,32.441,0.55,2.079,1.479,0.557,0,0
14870,retail,South,28,137,21.429,26.63,0.328,3.528,1.263,0.0,0,0
14871,services,East,40,124,45.393,109.839,0.117,2.07,26.734,0.0,0,0
14872,transport,East,3,172,13.483,23.798,0.261,3.511,1.599,0.0,0,0
14873,finance,West,55,61,22.485,59.418,0.136,0.358,2.821,0.0,0,0
14874,services,Central,67,116,23.459,75.588,0.039,3.478,0.808,0.197,0,0
14875,construction,North,96,245,40.398,123.603,0.377,1.381,6.777,0.0,0,0
14876,services,North,28,201,16.144,42.042,0.268,3.318,2.332,0.0,0,0
14877,finance,South,16,136,273.66,410.766,0.097,1.019,0.231,0.292,0,0
14878,manufacturing,Central,95,334,26.463,58.437,0.247,1.129,0.464,0.0,0,0
14879,construction,West,85,99,4.463,6.697,0.632,0.804,0.764,0.0,0,0
14880,transport,Central,78,113,39.301,134.889,0.067,1.517,0.795,0.593,0,0
14881,retail,West,71,83,7.113,19.121,0.229,0.969,5.959,0.0,0,0
14882,manufacturing,North,100,487,63.107,79.126,0.115,0.65,5.649,0.0,0,0
14883,transport,Central,82,141,24.006,33.482,0.169,1.033,0.824,0.507,0,0
14884,transport,Central,29,269,42.864,94.886,0.305,1.548,1.354,0.0,0,0
14885,finance,East,55,77,16.754,28.318,0.375,1.774,2.448,0.626,0,0
14886,finance,East,86,105,29.994,74.214,0.485,2.503,2.43,0.0,0,0
14887,services,West,3,48,7.79,17.449,0.082,1.953,0.906,0.421,0,0
14888,services,West,25,78,33.471,109.14,0.419,2.107,0.573,0.0,0,0
14889,manufacturing,East,40,167,11.255,38.945,0.296,2.404,3.599,0.0,0,0
14890,retail,East,53,214,31.856,54.268,0.167,0.817,1.24,0.0,0,0
14891,manufacturing,Central,55,318,196.302,367.851,0.313,1.666,2.019,0.167,0,0
14892,manufacturing,East,65,164,36.325,125.741,0.261,1.336,4.358,0.56,0,0
14893,services,Central,17,217,66.664,140.756,0.1,0.985,1.224,0.0,0,0
14894,manufacturing,East,17,461,61.993,94.771,0.077,1.74,4.774,0.0,0,0
14895,transport,North,38,146,46.528,122.853,0.161,0.251,4.251,0.0,0,0
14896,manufacturing,East,14,124,26.715,55.274,0.259,4.177,0.969,0.718,0,0
14897,transport,South,39,142,24.411,35.886,0.156,1.861,1.056,0.0,0,0
14898,construction,East,96,112,11.377,26.756,0.118,0.24,4.363,0.0,0,0
14899,construction,West,97,179,152.924,252.663,0.48,3.184,0.637,0.0,0,0
14900,manufacturing,Central,21,406,18.873,48.941,0.151,10.0,0.832,0.0,1,0
14901,transport,Central,32,169,43.971,148.129,0.258,0.697,1.003,0.579,1,0
14902,retail,South,75,84,70.568,119.42,0.252,2.483,1.281,0.0,1,1
14903,services,South,45,142,130.244,251.955,0.421,0.197,6.142,0.444,0,0
14904,retail,North,36,117,33.459,74.197,0.55,1.637,1.519,0.0,0,0
14905,finance,North,84,78,8.952,14.882,0.347,2.221,4.515,0.319,0,0
14906,services,South,15,44,17.935,24.472,0.081,0.346,2.357,0.382,0,0
14907,construction,North,60,95,31.19,97.187,0.492,1.848,1.515,0.518,0,0
14908,transport,East,27,89,17.471,39.196,0.494,0.634,5.238,0.0,0,0
14909,retail,West,19,33,6.62,9.3,0.201,1.087,0.104,0.0,0,0
14910,finance,Central,63,292,89.056,242.48,0.723,5.133,13.07,0.0,0,0
14911,transport,West,25,133,54.514,92.965,0.211,0.413,0.29,0.0,0,1
14912,manufacturing,West,47,832,152.274,423.857,0.445,3.133,6.433,0.507,0,0
14913,retail,East,67,94,30.617,67.894,0.282,1.977,1.341,0.0,0,0
14914,services,East,79,80,19.618,28.675,0.262,3.679,0.55,0.0,0,0
14915,construction,South,88,111,11.355,19.004,0.378,5.336,1.97,0.0,0,0
14916,transport,Central,61,320,69.727,203.647,0.309,1.943,8.952,0.224,0,0
14917,services,Central,58,102,13.718,28.659,0.255,2.399,2.081,0.224,0,0
14918,transport,North,43,125,83.683,162.035,0.545,2.174,0.65,0.394,0,0
14919,services,North,89,280,140.625,173.773,0.185,1.783,2.739,0.222,0,0
14920,finance,Central,39,93,17.027,55.743,0.575,0.435,0.747,0.0,0,0
14921,services,Central,86,160,20.741,57.294,0.116,2.137,0.908,0.0,0,0
14922,manufacturing,West,32,289,39.967,79.634,0.283,7.891,2.937,0.208,0,0
14923,manufacturing,West,65,109,172.618,318.553,0.463,0.845,2.417,0.0,0,0
14924,services,Central,4,143,44.909,82.32,0.327,1.117,8.571,0.0,0,1
14925,services,West,80,79,10.935,37.644,0.193,2.168,3.885,0.0,0,0
14926,retail,West,6,119,37.051,62.883,0.631,3.053,4.772,0.128,0,0
14927,services,North,68,263,174.458,479.258,0.15,1.088,0.534,0.0,0,0
14928,construction,East,91,67,18.87,26.851,0.339,3.329,1.579,0.0,0,0
14929,manufacturing,East,89,262,63.765,120.452,0.374,5.938,4.779,0.49,0,0
14930,services,East,32,119,34.581,104.369,0.154,1.299,1.622,0.212,0,0
14931,construction,West,30,162,27.202,84.119,0.239,1.329,14.44,0.0,0,0
14932,construction,North,61,102,31.134,86.982,0.231,1.285,0.951,0.0,0,0
14933,services,Central,81,194,109.901,199.996,0.374,1.552,2.644,0.0,0,0
14934,retail,East,10,211,113.549,198.782,0.177,1.776,0.41,0.0,0,0
14935,other,Central,29,44,16.974,34.617,0.425,2.233,1.7,0.0,0,0
14936,retail,East,50,108,103.444,342.666,0.171,3.908,9.163,0.0,0,0
14937,manufacturing,East,62,157,27.579,38.266,0.198,3.77,7.24,0.0,0,0
14938,retail,East,92,80,6.994,13.03,0.349,4.603,7.663,0.0,0,0
14939,manufacturing,West,9,237,39.662,129.595,0.196,1.633,15.566,0.0,0,0
14940,services,West,87,51,12.988,37.635,0.294,1.253,2.115,0.0,0,0
14941,services,Central,79,208,60.731,196.89,0.324,5.025,2.108,0.0,0,0
14942,other,East,73,99,21.995,36.774,0.166,0.886,3.489,0.0,1,0
